song_id,genre_clean,language,cluster_direct,cluster_pca,cluster_ae,cluster_cvae
SOOACXX12AB017C8E6,chanson,en,6,0,2,7
SONBXKE12A81C209B1,other,en,5,4,6,7
SOOBSJA12AAA8C7724,other,en,2,9,2,3
SOXNSSY12A6D4F9728,hip hop,en,9,4,6,8
SOIJEWM12A67ADA08D,other,en,5,4,6,0
SOHZWRJ12A8C14081B,other,en,6,7,9,6
SOLGYJO12A6BD55664,other,en,8,0,0,5
SOUAGDY12A6D4F63CF,other,en,8,7,9,4
SOQKZSN12A58A7BB72,other,en,5,6,7,5
SOCGAOT12A8C138D1C,chanson,en,6,7,4,8
SOYFZYP12A8C1367D5,other,en,1,6,0,9
SOGKRNP12A81C20860,other,en,8,6,7,7
SOMSXGC12A6D4F962D,other,en,8,7,4,8
SOEIYJP12A8C143639,dance pop,en,9,4,5,3
SOEVJRN12A8C135403,other,en,0,0,4,6
SOKSUYL12A6D4F8B74,other,en,6,5,2,3
SOFTSMC12AB017C6BD,other,en,4,7,5,3
SOKTRGB12CF533CFBD,blues-rock,en,8,7,5,3
SOJZZVE12A58A7999D,post-grunge,en,8,8,1,4
SOAVMSM12AB017CC5C,other,en,7,6,3,1
SOWBVJL12A8AE4720C,dancehall,en,9,4,6,2
SOEFQLO12A8C1362CE,chanson,en,8,1,7,3
SOEWHWK12A8C14264E,other,en,6,1,5,6
SOLPWYZ12A8C1335B0,latin jazz,en,0,6,2,0
SOBSEXG12AB0180DD4,ccm,en,6,5,0,8
SOXODEF12A8C13B056,other,en,6,7,8,1
SOMEKAE12AB0181461,other,en,4,5,4,1
SOQYWPI12AB017DA10,other,en,8,7,9,0
SOITKDW12A8C13BA44,hip hop,en,9,4,6,2
SOYDTFR12AB017CADA,chanson,en,4,6,0,7
SOLKCPC12AB018297F,other,en,0,0,4,1
SOXLNHY12AC4688B63,other,en,1,6,4,8
SOHMZNL12A58A8001A,other,en,0,0,2,1
SOHLICT12A8C13C8C7,other,en,8,6,6,7
SOUIWLO12AB017CBC2,other,en,4,6,2,3
SODBFVM12AB0184A53,other,en,3,1,2,2
SOOWXMG12A8C13D0A7,other,en,7,3,3,0
SOENUXD12A8C139297,other,en,5,6,3,0
SOCJHME12A6D4F9867,chanson,en,4,5,0,0
SODSOLK12AB018BB66,hip hop,en,9,2,6,2
SOJYNQE12AB0186EAB,other,en,5,0,3,1
SOAYZDX12A8C13B9C1,other,en,8,7,5,8
SOQMIMZ12AB018B499,other,en,1,8,8,7
SOBSOLH12A58A7E673,power pop,en,5,8,8,5
SOXKTIB12A8C14474A,other,en,8,6,1,8
SOPAWDU12A58A7CD4D,country rock,en,3,1,5,3
SOPXTAX12A6D4F573B,other,en,1,8,8,0
SOJMZOQ12AB017ECA5,post-grunge,en,8,7,9,5
SOLNCHC12A6D4FA7AD,other,en,7,3,3,8
SOPLZYS12A8AE48DE6,power pop,en,4,5,9,8
SOALLVR12A8C138417,other,en,4,5,4,7
SOIRBSI12A58A7A859,other,en,5,4,6,3
SOVEBOC12CF530D548,blues-rock,en,8,7,6,3
SOPGPJM12AB0186FFA,other,en,8,8,8,6
SOSORMU12AAA15E6F2,latin jazz,en,6,0,7,4
SOBWLUW12AC468F17D,other,en,5,4,6,3
SOOLNAT12AB0185FE3,other,en,2,9,2,7
SOLIZTL12A8C13A809,chanson,en,4,1,5,2
SOFQHNI12AB018345A,other,en,5,3,3,3
SOYXBLH12A8AE45E74,other,en,1,8,8,6
SOQAJMX12A8C131F1D,other,en,1,8,9,6
SOTUHSG12A8AE474EA,other,en,2,9,2,7
SORWSBE12A58A7CA8D,roots reggae,en,5,4,6,7
SOPYBNE12A8C1435C1,other,en,6,0,4,6
SOCOPFT12AB017FC06,other,en,1,8,1,5
SORIXFW12A58A77E7A,progressive house,en,1,3,3,4
SOYACST12AB0182EDE,other,en,1,8,8,7
SOIXWTG12AB01875CC,other,en,6,1,4,5
SOIJROX12AB0186787,other,en,9,4,6,8
SOHAJBB12A8C145F43,other,en,8,8,8,8
SOQLLHX12AF72A3586,other,en,8,7,8,8
SOKDGEX12A6D4F6537,country rock,en,0,0,4,8
SOMCLCK12A8C13B918,other,en,8,7,1,8
SOTCYJJ12A8AE48915,other,en,9,4,4,8
SOWSEKT12AB0187166,other,en,2,9,8,7
SOCYTYU12A8C13EA94,other,en,1,8,3,7
SOCCWHX12A8C135B2B,other,en,0,0,2,0
SOBPTJJ12A8C1347B4,other,en,4,0,2,7
SOIDEVL12A8C135667,chanson,en,8,6,2,3
SOQYYZH12A6701DB2C,latin jazz,en,3,1,2,7
SOXVRIV12AC468E055,other,en,6,6,7,6
SOGRKPG12A58A7ADF7,other,en,8,6,8,0
SOEOYVV12AB018E429,other,en,8,6,1,8
SOOYXSC12A8AE47FDF,other,en,7,6,7,7
SOQPENF12A8C13D7D8,other,en,4,5,9,3
SORUKWD12AB018C0CE,dancehall,en,5,4,6,5
SOUDJJH12A8AE4729A,other,en,7,3,3,3
SOUVSFU12A8C139963,other,en,7,3,2,8
SOQOHSQ12A6D4F80D5,ccm,en,8,7,0,9
SODTEEH12A8C133B01,other,en,9,6,3,8
SOJEOUG12AB018A5D5,other,en,8,6,3,6
SOVAIXB12A8C132657,other,en,1,8,8,5
SONRFCO12AC3DF6AFB,other,en,3,5,9,3
SOHCAJI12AB017EF9A,other,en,9,4,3,8
SOXVEFH12AB0187A2C,other,en,8,7,5,8
SOMNYHU12A8C142FB5,other,en,0,0,2,8
SOUHWTC12AAF3B419A,latin jazz,en,7,3,3,7
SOUHUYT12A67021546,other,en,5,6,8,1
SOSLDUO12A8C13F7E0,hip hop,en,9,4,6,9
SOXCDGN12A8C140A48,other,en,8,8,1,4
SOJQOCV12AB0183CEA,other,en,2,9,2,1
SOESXET12A8C13DFA0,dance pop,en,6,6,0,5
SOPGMLA12A6D4F4BDF,other,en,0,0,3,7
SOQJDZH12A67AE0CBF,other,en,6,0,9,3
SOQZLAF12A8AE48030,dance pop,en,5,4,6,1
SOPNKLV12AB018B51E,other,en,3,1,7,1
SOJLKPC12A8C13A3A7,other,en,4,5,9,0
SOQHUQW12AB0189F4A,other,en,7,3,3,6
SOJDHGS12A6310D85E,other,en,8,7,8,8
SOCVPCD12AB018E260,progressive house,en,4,5,3,4
SOHOXPI12A81C21566,other,en,4,5,2,3
SOGOPDF12A8C1356A9,power pop,en,1,8,9,5
SOZXZIL12AB0189931,other,en,3,5,2,8
SOTFQLY12A8C13AD51,other,en,8,6,2,7
SOUHJKU12AB017DF67,other,en,4,5,8,7
SOMUWHH12AB0188A46,latin jazz,en,7,3,3,0
SOBKGSR12AB0184A57,other,en,1,8,8,6
SOFHNRX12AC3DF678C,other,en,5,6,2,7
SODPOTV12AB0187285,progressive house,en,8,5,2,4
SOJONVF12AB01866C3,other,en,9,2,7,3
SOGYLEI12AC4689F43,other,en,5,0,3,0
SOXLPKH12A8C13E7FC,post-grunge,en,1,8,8,8
SOTCFPV12A8C13CE08,chanson,en,0,0,7,8
SOKTNOK12A8C1340BA,other,en,6,9,2,4
SOILEMF12CF530E512,other,en,8,7,0,7
SOJJAKJ12A6D4F951B,other,en,8,7,9,1
SODWQBY12A8C13CAF3,other,en,0,0,4,7
SOQANLU12A8C142FEF,other,en,3,1,2,3
SOLIQUE12A58A78306,other,en,8,7,9,6
SOXEYLY12A8AE45DBD,post-grunge,en,1,8,9,5
SOHDIVC12A6D4F8DA7,other,en,9,4,2,4
SOXIQTE12AC468D65F,other,en,4,7,5,0
SOSHOMP12A8C144BB1,blues-rock,en,1,7,9,8
SOUBCNK12AB017CA1C,other,en,9,4,6,7
SOANMOG12A8C13CDFA,other,en,2,9,2,7
SONISVG12A8C13EB34,country rock,en,7,7,9,8
SONJMCI12AB018B16A,other,en,6,7,8,3
SOJBGIS12AB017E349,other,en,3,1,4,7
SODDXCD12A8C1339AB,other,en,5,3,3,8
SOFNXUH12A8C13F06B,other,en,6,5,2,7
SOWFTVP12AB0189B74,pop rock,en,8,7,9,6
SOTVHNP12A8C1376BF,chanson,en,5,4,9,3
SOFKJOV12A81C21C38,other,en,8,3,3,4
SOZNZMJ12A8AE492E6,chanson,en,6,7,9,4
SOASBOZ12AB018DC23,other,en,9,8,8,6
SOKAGKK12A58A7FE14,other,en,5,4,3,7
SOGALHA12A6D4FD8C3,other,en,8,8,8,8
SOJTBGX12A6D4FBA6F,other,en,3,0,2,3
SOATRKY12AB017FBC7,other,en,3,1,8,8
SORPBRR12A8C13979C,other,en,1,8,1,8
SOYYIZT12A8C1408CA,other,en,4,7,8,6
SOMYDMS12AB017C4B8,other,en,1,3,3,8
SOTMRFA12AB0181590,other,en,8,6,2,3
SOPHWSQ12A8C133AE4,latin jazz,en,9,4,2,6
SOTKSYF12A6D4F6AB4,other,en,0,0,4,7
SOUYDOZ12A8C131C66,power pop,en,8,7,9,4
SOBSBCL12A8C136909,other,en,1,8,1,6
SOCTARC12A8C134D12,ccm,en,8,6,0,9
SOAKUXB12AB018230A,other,en,0,5,2,3
SOBJJEX12A8C13ACDC,hip hop,en,8,6,0,1
SOIYRUA12A8C13F1CE,other,en,7,3,3,7
SOVQGSX12AB0188818,other,en,6,0,4,8
SOYJFWA12A58A76CC3,other,en,9,6,2,0
SOQGLPH12A8C141089,other,en,1,8,8,8
SOUEWVH12AB018B119,other,en,8,6,3,0
SOJWQRM12AB01847CE,other,en,1,3,3,0
SOENIFL12A8C138231,hip hop,en,9,4,6,5
SOMZLIQ12A8C13BA38,other,en,7,3,3,8
SOISNCS12A58A78F33,other,en,5,4,6,5
SOLHEQO12AB017DBCB,other,en,1,8,8,8
SOKANNU12AB0183D18,other,en,1,8,1,6
SOWQAJL12A8C1418C9,other,en,4,6,6,1
SOSPCBI12A58A7BF1E,other,en,0,0,2,0
SORXBMW12A6310E268,other,en,5,4,0,0
SOPWDVC12AB0185A86,other,en,2,9,2,0
SOKUYDL12A8C13623E,blues-rock,en,8,7,5,8
SOHHJYE12CF530E53A,dance pop,en,5,6,0,7
SOSKQWN12A58A7D155,heavy metal,en,2,7,9,4
SOVCFPI12AAF3B2045,other,en,8,6,4,7
SOFAECD12AC9097B7B,other,en,0,0,2,1
SOLGWJT12A8C14181B,other,en,9,3,3,8
SOMYIFM12AAF3B5E69,other,en,5,4,6,0
SOIAOMF12A8C134A44,hip hop,en,9,4,6,4
SOUJALE12A8C130DF5,other,en,1,8,8,6
SOIUEQG12A8C134F30,other,en,6,9,0,3
SOTBQVH12A58A7B6C7,other,en,7,3,3,0
SOLBDUG12AB0183A49,other,en,6,5,2,0
SOJXOVT12AB018581C,country rock,en,4,5,4,0
SOSZHRE12AB018BB5F,other,en,8,6,6,0
SOEVIQU12A8C134A62,other,en,2,9,2,3
SOQTJWB12A670218FD,other,en,9,2,7,0
SOLBPPU12AB0187DD7,hip hop,en,1,4,6,2
SOONKTB12AC3DFA982,other,en,8,6,0,6
SOFVVWJ12AB0183B6A,other,en,5,6,2,0
SOJHMFW12B0B80B79B,hip hop,en,9,4,6,2
SOOYRFK12A6D4FB5CA,other,en,7,3,3,7
SOEHUNR12AB017C920,other,en,0,9,2,0
SOLHRRP12A6D4F4A3B,other,en,0,0,2,0
SOEDYLR12A8C1385E3,other,en,4,5,2,3
SOSWLCT12A58A79466,other,en,1,8,1,8
SOLSCUE12AB017D8AC,other,en,5,1,2,3
SOZJZQG12AB01828BD,other,en,4,5,2,1
SOWPUQN12A6D4F8821,other,en,6,1,4,0
SOLZTDM12AB01865A7,hip hop,en,5,4,6,5
SOOMUYV12A8C1409D7,hip hop,en,5,4,6,5
SOFVEWB12AC4689917,other,en,6,0,4,6
SOWCGPY12AB018F709,power pop,en,4,5,9,3
SOEEWVH12A58A78C98,roots reggae,en,9,4,6,5
SOXDYYS12AB0180A12,other,en,5,4,4,8
SOTLJUL12AF72A198D,other,en,9,2,7,8
SONWUQM12AB01821AB,other,en,1,8,8,8
SOOTADG12AF729F5CF,other,en,0,0,0,7
SOVSGNS12AB0189315,other,en,6,5,2,8
SOBCVXS12A5892055C,other,en,4,5,5,4
SOWTJTU12AB0183CBB,other,en,0,9,2,3
SOEBCBI12AF72A154F,other,en,6,0,8,8
SOIOBNP12A58A7B61B,other,en,0,0,2,7
SONUULR12A8C137C3E,other,en,8,6,3,8
SOXZUMI12A58A77D7F,blues-rock,en,8,7,9,8
SOELNXC12A58A7AFD5,other,en,3,1,5,4
SOSXDVD12A58A7D78C,post-grunge,en,5,8,9,6
SOWWHEW12A81C21D9D,other,en,8,6,2,7
SONNMKS12A8C13E662,latin jazz,en,6,9,2,4
SOXDVKB12A8AE45E73,country rock,en,4,5,4,3
SORJCOX12AB018490D,other,en,6,0,8,6
SODAKWB12A8C12FFBE,other,en,4,5,4,0
SOLTZTZ12A58A7A84F,other,en,5,0,6,5
SOUVGPX12A8C13CE77,other,en,0,0,2,7
SOTDNWF12AB0186452,other,en,1,8,3,6
SOCLRZA12A81C22F81,roots reggae,en,5,4,6,8
SOAJTFZ12AB0186524,other,en,1,4,0,8
SODWTYQ12AB018A257,post-grunge,en,8,7,9,9
SOHIEPQ12A58A770F6,other,en,4,5,4,7
SOILGNH12A8C14537E,other,en,4,5,2,3
SOIYAIE12A58A7CEE2,other,en,0,1,2,0
SOKMXBB12A67AD85BC,other,en,8,7,5,8
SOHFBGI12AB01831E1,other,en,9,6,3,8
SOTQGSB12AB01894AE,other,en,6,5,4,7
SOMOMNY12A8C14549F,other,en,9,6,7,8
SOPFUJH12A8C1460C9,other,en,4,5,7,3
SODKRYJ12AC468A00F,other,en,1,6,4,1
SOUCLTK12A8C141490,other,en,8,1,4,7
SOSJYAJ12A6D4FCA04,blues-rock,en,8,7,5,7
SOBMPPH12A6D4F87E1,other,en,1,8,8,6
SOKKHGP12A8C13768C,other,en,7,7,9,6
SOTSIIH12A8C13A516,pop rock,en,4,5,0,7
SOBSEGK12A58A7BEBF,other,en,1,8,8,7
SOFVXXK12A8C135404,other,en,4,7,9,5
SOLSWGZ12AB0183E38,other,en,8,6,3,3
SOEFIPZ12AB01836DE,other,en,7,3,3,8
SOAWAPM12A6D4FB56A,hip hop,en,5,4,6,0
SOXHJSF12A8151C96E,other,en,4,5,2,7
SOBYVWD12AB0185ACD,other,en,5,7,1,4
SOSLDZO12AB0186A26,other,en,8,6,2,8
SOGMOAM12AB0189876,heavy metal,en,8,7,9,8
SOGKLVR12A6BD550C7,other,en,9,2,6,8
SOBHLPN12AB01822EB,other,en,2,9,5,0
SODLJKB12AB01871D6,heavy metal,en,0,7,1,4
SOKHSHK12AB017BBDC,other,en,2,7,9,5
SOXPCVS12A8AE4892F,other,en,9,6,7,7
SOGQNAM12A6D4F895E,other,en,0,0,4,8
SOEYQZU12AB018DDB3,other,en,0,0,7,4
SOJEYRE12A6D4F7610,other,en,4,5,2,3
SOVJSUC12A8C13B2DF,country rock,en,4,5,4,7
SOXURBQ12A6D4FBB27,other,en,1,8,8,6
SOAUXQN12AB018D2F6,other,en,7,3,3,1
SOAIPGL12AB01837A3,pop rock,en,4,5,9,3
SOCRVUE12A8C13F949,roots reggae,en,9,4,6,9
SOVDYER12A6D4F7E1B,dance pop,en,8,3,0,5
SOMOSOM12A8C13D618,other,en,5,6,3,0
SOWMWMK12A6BD4F3AC,other,en,8,6,8,1
SORYEAW12AB0184D51,other,en,7,3,2,8
SORNNLK12A8C1351A6,other,en,5,6,3,8
SOSIXKT12A8C13FC8C,other,en,2,9,2,7
SOPLCEU12AB018795B,other,en,4,5,2,7
SOUYILL12A8C139933,other,en,3,2,7,1
SOOMISZ12A58A7CAF1,hip hop,en,5,4,6,2
SOEZQXE12AF72ACC54,dance pop,en,1,6,3,1
SOKQFBG12AB0181409,other,en,1,8,1,6
SOKNKAU12A58A7A70B,progressive house,en,0,6,8,4
SOPTOKV12AAF3B5233,other,en,5,8,1,4
SOPOJVI12A58A7E706,hip hop,en,5,4,6,5
SOYRIEN12AB0184D7B,other,en,5,7,9,7
SOKQAEZ12A8C133D8F,other,en,6,5,2,7
SOBSNOJ12A58A79522,other,en,9,4,6,6
SOGLEIQ12A6D4F856D,other,en,6,0,7,1
SOXIZCU12A8C1440A1,other,en,5,7,0,5
SOJMOQU12AC468B167,country rock,en,0,1,4,7
SONUVBF12AB017CFDC,other,en,7,3,3,8
SONQTZF12AB0181781,other,en,9,6,5,0
SOBNCWM12AC4689D40,other,en,4,5,2,0
SOMYNRK12AB018A4CD,hip hop,en,7,3,3,1
SOCGBAY12AB017C78E,other,en,8,6,4,3
SOAYOFO12AF72A4B88,dance pop,en,1,6,0,5
SOBFTEV12A8C13B4A4,country rock,en,0,7,9,0
SOZIVOA12A6D4FA4BD,other,en,4,5,0,1
SOMUBQM12A8C13ABC0,other,en,6,7,2,7
SOSJENW12AB0185F30,other,en,2,5,2,3
SOIJTGT12AB017D995,other,en,3,1,5,6
SONSSFN12A58A7C412,ccm,en,1,8,8,0
SOCLDAW12A8C144BEC,other,en,6,5,2,8
SOFZBXX12AB0181731,other,en,8,6,4,1
SORZHJO12A8C1338F3,hip hop,en,5,4,6,1
SODIWEO12AB018479E,other,en,7,3,3,8
SOFLBQJ12A8C1334BF,other,en,3,1,2,0
SOUOWOU12AC3DF4CB6,other,en,8,7,9,8
SOIXEBH12A6D4FD17E,other,en,1,8,1,6
SOAFHVT12A8C141A9F,other,en,3,1,5,8
SOBYWCK12A58A7C5C0,other,en,4,5,1,7
SOQDQTD12A8C145BE5,other,en,2,9,2,7
SOQMRDA12AB018A86C,other,en,1,8,1,0
SOQGLWB12AF72A632B,other,en,8,8,8,6
SOAEAQO12AB0184ACE,other,en,1,8,1,8
SONJBUC12A6D4F92A2,other,en,9,2,6,0
SOJXNPU12A8C13170B,other,en,4,5,8,0
SOKUJAQ12A8AE46C1B,blues-rock,en,5,7,9,5
SOOPVJI12AB0183957,other,en,8,7,8,0
SOOQCSS12AB0182A99,other,en,6,0,2,3
SOBHMQL12A67ADE30A,other,en,8,7,8,7
SOVKZIU12AB0180A2D,country rock,en,6,0,4,4
SORGLXE12A8C1355FF,power pop,en,6,7,9,0
SOSWZAS12A8C143F3E,other,en,6,5,8,0
SOBFWIT12A8AE4795E,other,en,1,8,4,8
SOHJWNE12A8C14140B,other,en,4,1,4,8
SOCPYWK12AB01832C7,other,en,7,3,3,0
SOABDSJ12A6D4F9065,other,en,8,6,4,1
SOOYWKG12AB018AFB5,other,en,8,6,0,0
SOUQKFN12A8C13DC40,other,en,9,4,7,6
SOTUFIE12AAF3B3B7D,other,en,1,8,1,6
SONYFKQ12A58A7B29F,progressive house,en,7,3,3,9
SOANUME12A8C1368DF,other,en,6,7,9,1
SOOTWLE12AB018E20A,other,en,6,7,9,3
SOUYFXA12A6D4F8482,other,en,4,5,9,0
SOBIOBC12A8C14074B,blues-rock,en,6,7,5,7
SOJIWWF12AB018404F,other,en,0,0,7,7
SOHYDLL12AB0187493,other,en,6,5,7,4
SOBUUHE12A8C143DD8,other,en,8,6,3,8
SOJYNKH12A8C13A0D6,other,en,6,0,0,7
SOXQTLK12AB018A1D9,other,en,4,5,7,3
SODIYIX12A6D4F514F,other,en,5,7,8,8
SOYDYJV12A8C13B5CC,other,en,5,6,6,0
SOYIUJK12A8AE46346,dance pop,en,4,0,4,1
SONUSEX12AB0180235,other,en,0,0,2,1
SOPGSBP12A6701F741,gangster rap,en,9,4,6,5
SOPHADT12A8C14245D,other,en,3,7,9,8
SODSJMD12A58A79533,hip hop,en,9,4,6,8
SOGPNMB12A8C141375,other,en,2,9,2,1
SOEPOUR12A58A7839C,other,en,3,1,4,6
SOQLNEY12B0B8062FA,other,en,8,7,9,7
SOMWYRR12A8C143501,other,en,1,8,7,6
SOTRCOC12A6D4F868C,other,en,6,5,4,0
SOWRMRV12A8C13E406,other,en,8,6,4,8
SOOCPZM12A8C1379F0,other,en,4,5,7,3
SOLQIRG12A8AE47400,other,en,4,4,6,3
SOMBYVD12AB01884BE,chanson,en,3,1,7,8
SOFKBNW12A8C13E536,other,en,5,4,6,5
SOJEUHQ12A6D4FC92D,other,en,0,0,7,8
SOFKRIR12AB017CFE4,other,en,3,1,4,7
SOXPMCW12AB017D2D6,other,en,1,8,1,8
SOOMSZH12AB0189A6F,roots reggae,en,5,4,6,6
SOZFJWK12AB01852DC,other,en,4,7,9,1
SOGOISU12AAF3B27B1,latin jazz,en,5,6,2,7
SOFNMLB12AB0183FF8,other,en,0,0,4,7
SODPMFZ12A8C135E5A,ccm,en,1,6,0,5
SOOJGLP12A58A78410,other,en,5,4,6,6
SOOBOKE12A8C136227,other,en,1,8,8,4
SOJRKRL12AB018C221,blues-rock,en,3,1,5,3
SOWJALY12A6D4F837F,blues-rock,en,4,7,5,8
SORMZSD12A6D4F736A,latin jazz,en,0,3,2,9
SOSVJKU12A8C142FFE,hip hop,en,9,4,6,9
SOHLSKT12A6D4F71B4,other,en,1,8,8,6
SOVLSST12AB01838C2,other,en,8,8,8,7
SOFJBSA12A8C130F97,other,en,0,6,0,7
SOYEKDZ12A58A7EA4F,country rock,en,4,1,4,7
SOQBIEB12AB0187D27,ccm,en,6,7,0,8
SOEXZJD12AB0182FC1,other,en,3,1,5,0
SOFTAZM12A8C141CD9,other,en,4,5,1,3
SOLBAJZ12AB01840B0,other,en,7,3,7,8
SOTJXRK12AAF3B264E,other,en,7,3,3,8
SOKFBHX12A8AE466DB,gangster rap,en,9,4,6,8
SOOAHQO12A6D4FA507,other,en,3,1,2,0
SOGAKLF12A67AD9390,chanson,en,3,1,2,8
SONIMPI12AB0186C14,other,en,8,6,2,1
SODVRDV12A8C14005C,other,en,4,5,2,3
SOSXOTX12A8C13790F,other,en,1,8,1,6
SOKKIXX12AB01864E7,ccm,en,9,2,0,0
SOTZGHE12A58A75DC4,other,en,1,8,1,7
SOJFDCP12AB0181DDD,power pop,en,8,7,9,4
SOBXDBA12AB0187E5C,other,en,8,7,9,6
SOROADL12A58A7C995,power pop,en,6,7,9,0
SOFEXUF12AB01877C6,other,en,5,6,3,8
SOZONJS12A58A7920D,other,en,5,1,2,2
SOCXKCF12AF729F898,other,en,5,4,3,1
SOUWDRW12A6BD4F950,other,en,9,6,7,4
SOBDPQZ12AB0188E92,chanson,en,1,8,7,4
SOAEWDR12A8C13D286,other,en,5,6,3,0
SOATRAN12AC3DF9F6B,other,en,4,5,2,0
SOLZGRF12AB018824F,other,en,6,5,2,3
SOSEQWD12A81C21F43,other,en,1,6,3,2
SORFRSB12A8C13DB7F,other,en,4,5,9,3
SOFGSDC12A8C140592,other,en,6,5,0,0
SOUOVZX12AB018A15C,other,en,0,1,2,3
SOTQKLJ12AF72A9260,hip hop,en,5,4,6,9
SOBAAER12A8C13A83C,other,en,1,8,8,6
SOMQUCX12A6D4F89B6,other,en,5,3,3,5
SOMTUMT12A67ADAE76,other,en,8,6,8,8
SOVEHDZ12AB017E78F,other,en,1,8,1,8
SOOCYRU12A8C132403,other,en,7,3,3,1
SOUHLWG12AB0184414,other,en,9,4,3,0
SOHBSTB12A6D4FAE27,other,en,0,1,5,0
SOFUCJI12A8C142A03,other,en,8,6,7,1
SOELLGL12A8C13691C,latin jazz,en,7,3,2,1
SOLPNHG12A8AE47934,gangster rap,en,9,4,6,8
SOTXYXO12AB018B008,other,en,0,7,9,5
SOYWSDZ12AB01812FE,other,en,1,8,1,0
SOAFJWE12AB01837B3,latin jazz,en,7,3,2,8
SOXXSLE12AB0184F1B,other,en,7,3,3,7
SOESQNH12A58A79AC3,other,en,8,8,8,7
SOEKYVZ12AB018741A,other,en,1,8,8,6
SOFPTCN12A8C13BD3C,other,en,4,5,4,3
SOOQIWV12AB018B96D,other,en,0,0,6,7
SOZLTVI12A6D4F77B8,other,en,5,4,6,4
SOOHXAA12AB018A1D2,other,en,9,4,2,3
SOCSOYD12A8C13AF1B,dance pop,en,7,3,0,5
SOFVXSY12A6D4F8571,other,en,0,1,7,1
SOXSPQZ12AB01832BA,other,en,4,5,7,7
SOQBKRM12A8C13E97C,other,en,0,0,4,3
SOBCQXN12AB01889DB,latin jazz,en,9,6,2,4
SONSHOY12A8C13E81D,other,en,7,3,3,3
SOKJVBZ12A8C13C27E,other,en,5,0,4,1
SOOMZXC12A6D4FA2AD,other,en,9,1,4,6
SOTNZAE12A8C1331F1,other,en,7,6,2,8
SOGHJQO12AB0185566,other,en,7,3,3,3
SOUGAWG12A8C13616B,other,en,2,9,2,1
SONFFRT12AB0188599,other,en,6,5,8,0
SORHVYD12A8C138C56,other,en,2,9,3,6
SOEOVBX12AB0189E1C,other,en,0,0,9,1
SOVFFVM12AB0186705,other,en,4,5,4,8
SOWAXWW12A8C139F60,other,en,6,0,8,4
SOBXHFD12A8C13B1B9,progressive house,en,7,3,3,8
SONDPLZ12A8C13270C,other,en,3,1,5,6
SOJCXNZ12A8C143C36,progressive house,en,6,5,4,4
SOKYJYU12AB0186429,other,en,8,7,9,8
SORJLST12AB017F540,hip hop,en,8,6,3,2
SOJHYOF12A8C131DDE,ccm,en,8,6,0,5
SOOVRAK12AB017CB42,other,en,8,7,1,0
SOUBPPN12A67AD85BB,other,en,0,0,5,3
SOITNRQ12AB01884D3,other,en,3,1,2,0
SOEPMHW12AB018859A,other,en,1,7,9,8
SOFIORO12A6701E97A,other,en,1,8,8,6
SOIJNPP12AB0186036,other,en,2,9,2,7
SOILLHT12AB0186215,other,en,5,0,4,1
SOWOAZS12A8C14159D,blues-rock,en,7,6,6,3
SOITOFS12A81C21D00,other,en,8,6,0,3
SOHNNXG12AB0187669,other,en,4,5,4,1
SOCFLRU12AB018B0E2,other,en,0,6,1,3
SOYPMAY12A6D4F84A5,other,en,2,9,2,3
SODOKFV12A58A7B924,other,en,9,4,1,8
SOTDRNJ12A8C137751,roots reggae,en,8,6,0,4
SOOIWMK12A6D4F6972,other,en,2,9,2,7
SOUYAQM12A8C13802C,pop rock,en,9,7,9,8
SOKWJCX12AB018542C,other,en,6,1,2,3
SOPPWWP12A8C138DD8,other,en,8,6,0,3
SOOGOAQ12A8AE48C0F,other,en,5,6,3,7
SOIFOJR12AB018C940,other,en,9,3,1,0
SOZLOKC12A8AE46C5C,other,en,5,7,3,0
SOYNIGU12AB018A341,other,en,3,9,2,8
SOAWDBP12A8C144CB2,other,en,8,6,5,0
SOPQIRY12AB01824FE,other,en,7,6,0,0
SOPHSZY12A8C1332D8,other,en,4,6,2,8
SOPAHSW12AB0186F88,other,en,7,3,3,8
SOYFJKG12A6D4FACC3,other,en,2,9,7,7
SOOLXVK12AB018ADBD,other,en,9,6,8,0
SOOTRCK12AC468DCA4,other,en,8,6,2,0
SOUZMCR12AB018553E,other,en,4,5,2,3
SOEKLNK12A58A7839A,other,en,6,5,2,7
SONLCCI12A8C140225,other,en,6,7,5,0
SOAGEPT12A8C137139,other,en,0,0,2,3
SOBUPWX12AB0188E71,heavy metal,en,1,8,1,4
SOPTPCO12AB018E1B8,other,en,9,3,3,3
SOYYWRQ12AB01881C2,other,en,9,4,6,3
SOWGRLK12AB0182D6F,other,en,7,6,2,6
SOEELUU12AF72A6AF8,other,en,1,8,1,0
SOPVTMB12AB0189152,other,en,8,6,8,7
SOUOXQJ12A58A7E777,ccm,en,6,5,0,8
SODTZIR12A8C13025B,other,en,1,8,1,1
SOQLJBF12A8C13942A,other,en,6,7,9,6
SOUHACE12A8C140623,progressive house,en,8,6,3,6
SOCMIQN12A8C1414C0,roots reggae,en,5,4,6,6
SOKBGFX12AB0188810,other,en,1,8,1,6
SONCTXN12A8C134A81,other,en,6,0,2,7
SOUTSZU12AB0185C96,dance pop,en,0,0,5,3
SOGCPID12A8C139F54,other,en,6,0,4,0
SOSUZKN12AB0182AED,other,en,4,7,9,1
SOYMMRW12A8AE4625D,dance pop,en,1,6,0,5
