song_id,artist_name,title,tempo,loudness,duration,cluster
,The Exciters,Reaching For The Best,0,0,194.53342,2
,Théophil,Madame Irma,0,0,305.3971,1
,Atomship,Whitfield,0,0,296.04526,1
,Jefferson Starship,Stairway To Cleveland,0,0,240.3522,2
,MC5,It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970),0,0,351.60771,1
,Cartel,Fool,0,0,177.3971,2
,Arkona,Skvoz' Tuman Vekov,0,0,310.33424,1
,Johnny Pacheco,Mi Musica Es Para Ti,0,0,183.03955,2
,The Stooges,Down On The Street (False Start Take 2),0,0,211.35628,2
,Buffalo Nickel Band,Palm Springs Jump,0,0,200.25424,2
,Skyforger,In the Underworld,0,0,252.81261,2
,Natasha Bedingfield,These Words,0,0,377.25995,1
,Mother Superior,Get that Girl (Remix),0,0,169.63873,0
,Gloria Lasso,Dos Arbolitos (Ranchera),0,0,147.82649,0
,Extreme,Stop The World,0,0,364.38159,1
,Dimmu Borgir,Sympozium,0,0,313.88689,1
,Rickie Lee Jones,Away From The Sky,0,0,331.36281,1
,Malkit Singh,Dhol Ton Bina,0,0,354.66404,1
,Portable,Don't Give Up,0,0,369.60608,1
,The Exciters,Tell Him,0,0,142.21016,0
,Becoming The Archetype,Ex Nihilo,0,0,308.74077,1
,Brasilian Tropical Orchestra,Retrato Em Branco E Preto,0,0,191.03302,2
,Peter Gallagher,Everytime It Rains,0,0,182.282,2
,Terror Squad featuring Big Pun,Watcha Gon Do?  (Explicit LP Version),0,0,199.99302,2
,Jay & The Americans,Some Enchanted Evening,0,0,137.19465,0
,Raze,Celebration (The Plan Album Version),0,0,211.19955,2
,Aesop Rock,No City - Instrumental,0,0,272.87465,1
,Jay Pérez,Voy A Olvidarme,0,0,223.65995,2
,Dropkick Murphys,The Burden (Album Version),0,0,175.96036,0
,Adam Richman,From The Pain,0,0,344.94649,1
,Big Jay Oakerson,It's All In How You Look At It,0,0,172.5122,0
,Alternative TV,Dub In Bed,0,0,180.63628,2
,Lyrics Born,Do That There (Album Instrumental),0,0,209.73669,2
,Maddox Brothers and Rose,Jingle Bells,0,0,145.162,0
,Junior Kimbrough,All Night Long,0,0,355.68281,1
,ATB,Believe In Me (Clubb Mix),0,0,479.76444,3
,Marco Beltrami,Dead Hackers,0,0,91.37587,0
,Kix,Contrary Mary  (LP Version),0,0,191.13751,2
,Bobbie Gentry,Miss Clara/Azusa Sue,0,0,261.09342,2
,Van Halen,Eruption (Remastered Album Version),0,0,101.45914,0
,Everyday Sunday,Comfort Zone,0,0,160.46975,0
,Vusi Mahlasela,Miyela Afrika,0,0,297.56036,1
,Tam Tam Go!,Better Ways,0,0,223.97342,2
,Pat Metheny,Traveling Fast,0,0,711.70567,3
,Jim Chappell,First Kiss,0,0,241.8673,2
,Lupe Fiasco feat. Matthew Santos,Fighters (feat. Matthew Santos) (Amended Album Version),0,0,213.34159,2
,Billie Ray Martin Feat. Ann Peebles,18 Carat Garbage,0,0,466.96444,3
,Frank Ifield,He'll Have To Go,0,0,152.92036,0
,Gloria Lasso,Gitana,0,0,185.49506,2
,Chris Jagger,Baby Is Blue,0,0,198.03383,2
,Dexys Midnight Runners,Breaking Down The Walls Of Heartache,0,0,245.36771,2
,Joe Rogan,Voodoo Punnany (Album Version),0,0,268.25098,1
,Jimmy Wakely,In The Valley Of The Moon,0,0,165.61587,0
,Willie Barcena,Military Man,0,0,146.59873,0
,Uriah Heep,What Should Be Done,0,0,252.9171,2
,Commander Cody & His Lost Planet Airmen,Sister Sue,0,0,162.45506,0
,Faith Hill,Unsaveable (Album Version),0,0,231.44444,2
,The Fabulous Thunderbirds,Mathilda,0,0,196.44036,2
,Michael Bloomfield,I Am A Pilgrim,0,0,148.24444,0
,Imiskoubria,Ine Mono Ekloges,0,0,246.54322,2
,Rodney O_ Joe Cooley,DJ's & MC's,0,0,222.27546,2
,M83,Let Men Burn Stars,0,0,116.45342,0
,Jazzy B,Das Guru,0,0,342.96118,1
,Joe McBride,All In,0,0,262.76526,2
,David Summers,Te Necesito,0,0,255.39873,2
,Suicidal Tendencies,Monopoly On Sorrow,0,0,312.55465,1
,Home Town Hero,Twelve Ounce (Album Version),0,0,206.88934,2
,Mario Piu,Communication,0,0,430.54975,3
,Despina Vandi,Gia,0,0,253.07383,2
,Johnny Osbourne,Mr. Marshall,0,0,226.69016,2
,Robert Lockwood_ Jr.,Feel Like Blowing My Horn,0,0,274.70322,1
,Shai Hulud,We Who Finish Last,0,0,188.29016,2
,Little Angels,The First Cut Is The Deepest,0,0,229.01506,2
,Daughters,Jones From Indiana,0,0,64.9922,0
,Lifehouse,Simon,0,0,360.95955,1
,Luke Vibert,LFO [Original by LFO],0,0,347.8722,1
,Misty Roses,Innsmouth Jewelry,0,0,290.7424,1
,Michael Stanley Band,Where Have All The Clowns Gone,0,0,257.61914,2
,Bénabar,La Pierrade,0,0,243.59138,2
,Wilks,People with honour,0,0,274.05016,1
,Bruce BecVar,Your Heart Can Sing,0,0,257.93261,2
,Bryan Ferry,Don't Want To Know (1999 Digital Remaster),0,0,247.11791,2
,The Ataris,so long_ astoria,0,0,199.26159,2
,Chris Brown,Famous Girl,0,0,219.21914,2
,Red Hot Chili Peppers,The Greeting Song (Album Version),0,0,193.43628,2
,Dark Shadows,Love Theme From Night Of Dark Shadows (unused Version),0,0,116.6624,0
,Don Davis,Trinity Definitely (Album Version),0,0,255.32036,2
,Rocky Whatule,Retarded Army,0,0,197.642,2
,Kenny G Featuring Brian McKnight,Careless Whisper,0,0,232.25424,2
,Redman,Suicide,0,0,209.84118,2
,Maria Forde,To Your Door,0,0,175.5424,0
,Dr. Elmo,Here's to the Lonely,0,0,223.26812,2
,Corona,You Gotta Be Movin',0,0,343.40526,1
,The Paul Butterfield Blues Band,Lovin' Cup ( Remastered '97 Version ),0,0,161.20118,0
,EPMD,Give The People,0,0,310.54322,1
,The Irish Rovers,Planxty Morgan Magan/ The Morning Dew,0,0,204.14649,2
,Chorus Line,Mamma pettenami,0,0,150.69995,0
,The Sonics,Tall Cool One,0,0,143.64689,0
,Bad Company,Call On Me,0,0,365.24363,1
,Sister Hazel,Come Around (LP Version),0,0,235.72853,2
,Vanessa Daou,Black & White,0,0,252.86485,2
,Slackbaba,The Real Trick,0,0,330.39628,1
,Faith Hill,Red Umbrella (Album Version),0,0,219.84608,2
,Schizoid,Grim Prospects (Harsh Remix),0,0,80.09098,0
,Lara Fabian,Surrender To Me,0,0,222.64118,2
,Brasilian Tropical Orchestra,Yesterday,0,0,160.31302,0
,Steve Riley & The Mamou Playboys,Katherine,0,0,189.64853,2
,K.I.Z.,Walpurgisnacht,0,0,331.31057,1
,Pentangle,The Snows,0,0,224.80934,2
,DJ X-Change,3,0,0,244.08771,2
,Rita Chiarelli,Grits Ain't Groceries,0,0,208.40444,2
,Uphill Battle,Climate Control,0,0,323.36934,1
,Gerald Veasley,Love Letter,0,0,251.21914,2
,Wordsworth,Gotta Pay (Produced by Oddisee),0,0,254.98077,2
,Massive Töne,Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle,0,0,310.25587,1
,Clara Nunes,Nação,0,0,213.49832,2
,Ronnie Drew,Seven Drunken Nights,0,0,195.00363,2
,Y&T,Contagious,0,0,201.74322,2
,Kokane,Straight Coats,0,0,208.03873,2
,Bert Kaempfert And His Orchestra,Talk,0,0,132.5971,0
,Ken Chu,Ai Bu Hui Yi Zhi Deng Ni,0,0,224.78322,2
,Story Of The Year,Meathead (Album Version) (Non-PA),0,0,145.3971,0
,The Honeydogs,Kandiyohi,0,0,221.07383,2
,Pete Rock & C.L. Smooth,They Reminisce Over You (Single Version),0,0,286.69342,1
,Marco Rima,Der Kleine Idiot,0,0,362.9971,1
,Bescenta,Why,0,0,231.91465,2
,Jason & The Scorchers,19th Nervous Breakdown,0,0,227.49995,2
,Justin Timberlake,Sexy Ladies,0,0,238.602,2
,Little Milton,Packed Up And Took My Mind,0,0,278.30812,1
,Sonny Simmons,Metamorphosis,0,0,699.03628,3
,Alain-François,Minuit sur terre,0,0,294.42567,1
,Mau Mau,Balon Combo,0,0,233.40363,2
,Movado,Dreaming,0,0,182.07302,2
,Cali,Betty Et Tommy (Instrumental),0,0,90.33098,0
,Del The Funky Homosapien,Why You Wanna Get Funky...,0,0,316.60363,1
,Jim Chappell,Moonlight Boy,0,0,296.12363,1
,Charlie Rich,Cold_ Cold Heart,0,0,174.18404,0
,B.o.B,Nothin' On You [feat. Bruno Mars] (Album Version),0,0,269.63546,1
,Talking Heads,Two Note Swivel (Unfinished Outtake),0,0,348.78649,1
,Pearl Jam,You Are,0,0,268.69506,1
,Peret,Tócale Las Palmas,0,0,179.69587,2
,Peter Tosh,Stand Firm (2002 Digital Remaster),0,0,371.1473,1
,ÄI-TIEM,Äi Jo,0,0,100.70159,0
,Angela Dimitriou,Fotia Sta Savvatovrada (Live),0,0,177.3971,2
,The Freedom,We Say No,0,0,189.3873,2
,Varios Artistas de Rumba,Don Toribio,0,0,171.88526,0
,Flamin' Groovies,Step Up,0,0,199.49669,2
,John Stewart,Wild Horse Road  (LP Version),0,0,169.79546,0
,Roy Brown,Ohe Nene,0,0,276.97587,1
,UKW,I Will (Patitu),0,0,215.562,2
,Oldelaf et Monsieur D,Ouragan,0,0,540.47302,3
,Selena,Disco Medley (Live At Houston Astrodome),0,0,222.11873,2
,Twila Paris,I'll See You Sunday,0,0,235.65016,2
,Cam'Ron / Juelz Santana / Jimmy Jones,Come Home With Me,0,0,301.50485,1
,John Hammond,Preaching Blues (Up Jumped The Devil) (1978 Version),0,0,262.16444,2
,Saosin,Bury Your Head (Acoustic),0,0,254.27546,2
,Usher,Pianolude,0,0,212.61016,2
,Max Steiner,The Scarifice Ceremony,0,0,145.84118,0
,Nana Caymmi,Último Desejo,0,0,298.9971,1
,Mindy McCready,You'll Never Know,0,0,240.69179,2
,Pablo Montero,Amor Bonito,0,0,169.82159,0
,Pinch,Punisher (Loefah's SE25 Remix),0,0,337.91955,1
,Casual,Let Me,0,0,270.78485,1
,Dwayne_ Gyptian,Rudeboy Shuffling,0,0,245.52444,2
,Pagan Wanderer Lu,Ten Cities Is Not A European Tour,0,0,297.66485,1
,Guillaume Ledent,Le type d'en face,0,0,229.8771,2
,Bikini Machine,The Race,0,0,280.76363,1
,Aphasia,"sample processing failed (part one: ""why don't you fuckin' remember anything ?"")",0,0,207.5424,2
,Perpetual Loop,Release,0,0,386.97751,1
,Sergio Dalma,Un Cachito De Ti,0,0,253.59628,2
,Blue October,Blue Skies,0,0,223.29424,2
,Joa~o Gilberto,Samba De Una Nota So´,0,0,98.14159,0
,Sasha,Who Killed Sparky?,0,0,733.88363,3
,Freddie McGregor,Zion Chant (Album Version),0,0,185.83465,2
,Thomas Dolby,Windpower,0,0,265.45587,2
,Delirious,God You Are My God,0,0,225.14893,2
,Jaime Jamgochian,God Unchanging,0,0,231.60118,2
,Varios,Cuerda viva,0,0,243.22567,2
,Candy Lo,Suan Shu,0,0,210.6771,2
,Baby Rasta & Gringo,Avisame,0,0,219.42812,2
,Arthur Tracy,Marta (Rambling Rose Of The Woods),0,0,195.082,2
,Guns N' Roses,Catcher In The Rye,0,0,352.96608,1
,UK Subs,Sk8 Tough,0,0,136.77669,0
,2 Minutos,Tema De Adrian,0,0,178.72934,2
,Bruisers,Bloodshed,0,0,143.62077,0
,Fabri Fibra,Io non ti invidio,0,0,228.67546,2
,Bobbie Gentry,Reunion,0,0,156.21179,0
,Charlie Louvin,Love And Wealth,0,0,156.60363,0
,Van Halen,Runaround (Live Version),0,0,321.72363,1
,Ray Barretto,Whirlpool (LP Version),0,0,270.88934,1
,Toby Love featuring Rakim & Ken-Y,Tengo Un Amor,0,0,260.28363,2
,The London Pops Orchestra,Imperial March,0,0,180.4273,2
,Pagan Wanderer Lu,The Island etc.,0,0,236.01587,2
,Aeoliah,Temple Bells,0,0,269.29587,1
,Bebo Norman,Sunday,0,0,219.45424,2
,Bill Engvall,15º Off Cool (Album Version),0,0,307.09506,1
,France D' Amour,Ailleurs,0,0,232.202,2
,Sandi Thom,Bleeding Love,0,0,261.72036,2
,Broadcast,Cool Kid,0,0,227.89179,2
,Bad Religion,Epiphany,0,0,239.882,2
,Fat Joe,My FoFo  (Album Version - Amended),0,0,235.20608,2
,Gisselle,Prefiero Decir Adios,0,0,244.34893,2
,Bobby Vee,Anonymous Phone Call,0,0,134.29506,0
,John Mayall & The Bluesbreakers,Looking Back,0,0,156.9171,0
,False Prophets,Banana Split Republic,0,0,242.88608,2
,Mystic Rhythms Band,Eden,0,0,453.66812,3
,Hem,When I Was Drinking,0,0,222.74567,2
,The Rolling Stones,Think,0,0,189.67465,2
,New Roanoke Jug Band,A Pretty Gal's Love,0,0,189.59628,2
,Kiss,Every Time I Look At You,0,0,283.84608,1
,Marshall Crenshaw,Rave On (Live 1982),0,0,95.86893,0
,Kaskaad,Mohawk Hunt,0,0,414.9024,3
,María Elena Walsh,La Mona Jacinta,0,0,150.09914,0
,New Found Glory,Don't Let Her Pull You Down,0,0,208.27383,2
,Chantal Chamandy,Zindegi,0,0,256.15628,2
,Ivan Parker,"Then He Said_ ""Sing",0,0,207.90812,2
,Don Francisco,Overture (Genesis & Job),0,0,311.2224,1
,Joy Division,Leaders Of Men,0,0,141.08689,0
,Daara J,Le Precipice,0,0,261.61587,2
,Mindy McCready,Ten Thousand Angels,0,0,231.83628,2
,Otis Spann,Monkey Faced Woman,0,0,298.55302,1
,Alias,Standing In The Darkness,0,0,274.15465,1
,Kevin Max,Baby_ I'm Your Man,0,0,219.01016,2
,Owsley,Class Clown/Good Old Days (Reprise),0,0,348.02893,1
,Deep Blue Something,Gammer Gerten's Needle,0,0,199.3922,2
,Pedro Laza Y Sus Pelayeros,La Panadera,0,0,157.93587,0
,Little Willie John,Leave My Kitten Alone,0,0,147.25179,0
,4Him,Strange Way To Save The World,0,0,270.28853,1
,Freedom,Caught - Special Way,0,0,245.49832,2
,Tora Tora,That's Not the Way Love's Supposed to Be,0,0,248.16281,2
,The Sterns,Second Chance,0,0,162.82077,0
,Sade,All About Our Love,0,0,160.62649,0
,Public Image Ltd,This Is Not A Love Song,0,0,251.50649,2
,Leana,Pack Your Bags (Remix by Ralphi Rosario),0,0,228.15302,2
,Konstantinos Galanos,De Tha Kano Piso,0,0,219.71546,2
,Joe Bonamassa,I Know A Place,0,0,258.7424,2
,Roger McGuinn,The Bells Of Rhymney,0,0,264.69832,2
,Big Joe Turner,I Got My Discharge Papers,0,0,159.16363,0
,Gloria,You are the summer,0,0,218.122,2
,Jean-Jacques Goldman,Je Marche Seul (Version Longue),0,0,358.60853,1
,Rocky Hill,Hootchie Cootchie Man,0,0,339.51302,1
,Ashes to Ashes,Mind On,0,0,191.92118,2
,Asleep At The Wheel,The Letter That Johnny Walker Read,0,0,238.21016,2
,Organ Donors,Dr Kaotica,0,0,455.44444,3
,Cassie,Long Way 2 Go [Friscia & Lamboy Club],0,0,490.86649,3
,Cornell Campbell,Just My Imagination,0,0,166.55628,0
,Mötley Crüe,Merry-Go-Round,0,0,201.40363,2
,Jonathan Edwards / Will Ferrell,Sunshine Anchorman Medley,0,0,159.58159,0
,Minnie Riperton,Lovin' You,0,0,224.67873,2
,Hot Boys,Young Riders,0,0,227.94404,2
,The Pharcyde,I'm That Type Of Ni**a,0,0,315.97669,1
,The Killers,A Dustland Fairytale,0,0,225.12281,2
,Tha Liks,Intro,0,0,43.2322,0
,John D. Loudermilk,Somebody Sweet,0,0,113.81506,0
,Aiden,Die Romantic [Live],0,0,241.03138,2
,Sin Plomo,Why can't we live together,0,0,444.49914,3
,Winterlight,Daybreak,0,0,328.6722,1
,themselves,Crayon Sharpener,0,0,271.43791,1
,Dinosaur Jr.,Does It Float,0,0,198.53016,2
,Toni Braxton Featuring Babyface,Give U My Heart,0,0,240.61342,2
,The Sex Pistols,My Way (Alternate Studio Version),0,0,176.5873,0
,Cal Tjader,Along Comes Mary,0,0,199.75791,2
,Lloyd Spiegel,The Storm,0,0,188.70812,2
,Winston Reedy,Sentimental Man,0,0,193.72363,2
,Blind Willie Johnson,God Don't Never Change,0,0,172.25098,0
,Diamanda Galas,Dark End Of The Street,0,0,162.95138,0
,"Myrick ""Freeze"" Guillory",Zydeco In D-Minor,0,0,300.82567,1
,Danny Williams,The Wonderful World Of The Young,0,0,168.01914,0
,Moonspell,The Hanged Man,0,0,386.19383,1
,David Arkenstone,The Forgotten Lands,0,0,314.5922,1
,It Dies Today,One the road (to Damnation),0,0,179.40853,2
,Grandpa Jones,Down In Dixie,0,0,141.73995,0
,Mouth Of The Architect,Harboring An Apparition,0,0,475.21914,3
,Seventh Day Slumber,Shattered Life,0,0,209.73669,2
,Mario Rosenstock,Munster Song (Best of 2009),0,0,187.14077,2
,Tech N9ne,Spend the Night featuring Rock Money and Paul Law,0,0,260.38812,2
,Hassan Annouri,Gutes Mädchen,0,0,259.26485,2
,Justo Almario,In Your Dreams,0,0,243.43465,2
,Sonny Terry / Brownie McGhee,I Woke Up One Morning And I Could Hardly See,0,0,343.84934,1
,Guns N' Roses,Patience,0,0,402.36363,1
,Strata,Night Falls (The Weight Of It),0,0,201.27302,2
,Willie Isz,Violet Heart Box,0,0,338.72934,1
,Bob Crosby,The World Is Waiting For The Sunrise,0,0,173.73995,0
,Dungeon Family,Follow The Light,0,0,264.6722,2
,Jazz Gillum,Maybe You'll Love Me Too,0,0,191.86893,2
,PMD,Let it go Interlude,0,0,44.2771,0
,Séamus Ennis,The Little Stack Of Barley / Cronin's Hornpipe,0,0,249.73016,2
,Jeremy Spencer,It Hurts Me Too,0,0,289.77587,1
,Hélio Ziskind,Cocoricó (Abertura),0,0,60.70812,0
,Felix Slatkin/Concert Arts Symphonic Band,The Star-Spangled Banner (1998 Digital Remaster),0,0,108.35546,0
,Daylight Torn,Sebastian,0,0,225.07057,2
,DJ Slugo,Vulture 4,0,0,193.04444,2
,Monique Morelli,Mort,0,0,136.07138,0
,Curt Bois,Lucindy,0,0,153.52118,0
,Carlos Nuñez,Gabriel's Oboe (La Mision),0,0,179.64363,2
,Tampa Red,No Matter How She Done It,0,0,178.25914,2
,Semprini,Rhapsody In Blue (2003 Digital Remaster),0,0,517.0673,3
,Cowboy Mouth,My Little Blue One,0,0,164.57098,0
,Ultra X,Break Em,0,0,209.13587,2
,The Lord Henry,Is This Legal,0,0,239.59465,2
,Michael English,Come On Home,0,0,189.88363,2
,Floyd Cramer,Near You,0,0,117.4722,0
,Antonio Koudele,Track BALLERINA GIRL,0,0,195.5522,2
,Kanye West,Diamonds From Sierra Leone,0,0,247.64036,2
,X-Ecutioners featuring Big Pun,The Drama (intro),0,0,65.72363,0
,Los Iracundos,La Bambola,0,0,149.36771,0
,Mannheim Steamroller,On The Edge Of Forever,0,0,277.65506,1
,Mart'nália,Brasil pandeiro,0,0,242.59873,2
,John Wesley,Alone Together (Live Acoustic),0,0,166.03383,0
,Yolandita Monge,Soy Un Poco De Ti - Original,0,0,181.49832,2
,Sivuca,Rapaz De Bem,0,0,185.73016,2
,Bad Company,Crazy Circles,0,0,211.1473,2
,Dilated Peoples Featuring Black Thought,Hard Hitters,0,0,236.72118,2
,Nichols,Fica ma mi,0,0,214.46485,2
,Sonora Santanera,Saca La Botella,0,0,150.72608,0
,Madonna,Papa Don't Preach,0,0,269.58322,1
,Tim Exile,Fortress,0,0,369.57995,1
,The Jam,Start!,0,0,147.64363,0
,Phantom Planet,The Meantime,0,0,209.34485,2
,Samy Deluxe,Die Meisten,0,0,235.98975,2
,Sir Neville Marriner,Two Elegiac Melodies Op. 34: 2. The Last Spring,0,0,296.80281,1
,Drop Dead_ Gorgeous,Are You Happy (Album Version),0,0,96.10404,0
,The Jackson Southernaires,No Coward Soldier,0,0,273.162,1
,Pardesi,Akhan Nay Sharab,0,0,263.52281,2
,Sane Band,Thats life,0,0,262.53016,2
,Open Hand,11th Street,0,0,278.56934,1
,Dennis O'Neill,Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156,0,0,377.75628,1
,Angela Lashley,Too Far From The Tree,0,0,196.17914,2
,Tim Wilson,It Takes A Village (To Raise A Nut) (Live),0,0,154.27873,0
,The Pharcyde,The Climb/Paranoia,0,0,247.11791,2
,Howie Day,Collide,0,0,277.002,1
,Tyrone Wells,Need,0,0,204.59057,2
,Joe Lynn Turner,Baby's Got A Habit,0,0,239.35955,2
,Maximilian Hecker,Creep Live Version,0,0,330.63138,1
,Knack,Dance Of Romance,0,0,215.64036,2
,Phil Collins,Everyday,0,0,343.43138,1
,Joe Bonamassa,Stop!,0,0,356.04853,1
,Emilio Tuero,Nostalgia,0,0,194.24608,2
,Bitty McLean,Over The River,0,0,216.21506,2
,Michèle Bernard,Amour noir N 7,0,0,136.98567,0
,Tim Wilson,Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live),0,0,123.58485,0
,Silverstein,Defend You (Album Version),0,0,208.16934,2
,Sex Pistols,Looking For A Kiss,0,0,190.74567,2
,The Jackson Southernaires,Somewhere In Between,0,0,338.12853,1
,El Gran Combo De Puerto Rico,No Hay Manera,0,0,271.64689,1
,David Bowie,Baal's Hymn,0,0,243.06893,2
,Fabolous,In My Hood (Explicit Album Version),0,0,319.92118,1
,Carlos Nuñez,St Patrick's An Dro,0,0,213.89016,2
,K's Choice,God In My Bed,0,0,183.09179,2
,Black Sheep,Novakane,0,0,247.30077,2
,Dyango,Alma_ Corazón Y Vida,0,0,248.16281,2
,Bonita,It Could Never Be You,0,0,288.57424,1
,Malkit Singh,Holli Holi Nach Kuriye,0,0,430.94159,3
,Radiohead,2 + 2 = 5,0,0,198.47791,2
,Janet Jackson Featuring Kanye West,My Baby (Feat. Kanye West),0,0,257.14893,2
,The Gathering,Fear The Sea,0,0,348.44689,1
,Mustafa Sandal,Beni Aglatma,0,0,202.9971,2
,Ill Harmonics,Life,0,0,71.99302,0
,Bruno Sanfilippo,The Flight of the serpentarius,0,0,291.082,1
,The Last Vegas,Another Lover,0,0,237.11302,2
,Schoolyard Heroes,The Last Man On Earth,0,0,202.00444,2
,DJ Isaac,Focus,0,0,497.13587,3
,Beneath The Sky,No Such Thing As Control (Album Version),0,0,275.9571,1
,Commander Cody And His Lost Planet Airmen,Cajun Baby (LP Version),0,0,161.88036,0
,Vana,Village Dance,0,0,227.082,2
,Sunnyland Slim,Midnight Jump,0,0,246.04689,2
,Faiz Ali Faiz,Meeran Sad Laeen Je Toon,0,0,878.75873,4
,SUMO,Noche De Paz,0,0,127.05914,0
,EPMD,For My People,0,0,188.31628,2
,Sonora Carruseles,Que Suene Mi Campana,0,0,264.07138,2
,The Zebras,Marching,0,0,131.68281,0
,T.I.,Respect This Hustle (Explicit Album Version),0,0,266.84036,2
,Naughty By Nature,Ring The Alarm,0,0,236.95628,2
,Bad Religion,You Don't Belong,0,0,169.87383,0
,Gwen Stefani,4 In The Morning,0,0,294.19057,1
,Zbigniew Preisner,Leaving The Docks,0,0,87.45751,0
,Marco Beltrami,1001 Robots,0,0,256.39138,2
,Moist,Floating,0,0,302.28853,1
,Eminem,Just Don't Give A Fuck,0,0,242.62485,2
,Shade Sheist / N.U.N.E. / King Arthur,The Urban Gospel,0,0,262.3473,2
,bel canto,Rumour (Abstract Hip Hop Mix),0,0,78.49751,0
,The Katinas,One More Time (Kennedy Center Homecoming Version),0,0,159.26812,0
,The Distillers,Coral Fang (Album Version),0,0,129.59302,0
,Daryl Hall & John Oates,Rich Girl,0,0,216.34567,2
,Arc Angels,See What Tomorrow Brings,0,0,386.79465,1
,Dan Hicks,He Don't Care (He's Stoned),0,0,159.9473,0
,Irini Merkouri,Ela Edo Kardia Mou,0,0,228.33587,2
,Maracaibo 15,18 De Noviembre,0,0,171.98975,0
,Elakelaiset,Laakista humppa,0,0,67.3171,0
,Remy Shand,The Second One,0,0,250.77506,2
,Atomic Rooster,Take It For Granted,0,0,249.93914,2
,Rachel Loy,The Same Man (For Matthew),0,0,199.8624,2
,unloco,Nothing (Album Version),0,0,163.86567,0
,Caspa,Power Shower,0,0,272.32608,1
,Earth,Endless Winter,0,0,525.47873,3
,DJ Quik,Ladies And Thugs,0,0,227.57832,2
,Less Than Jake,Fucked,0,0,82.65098,0
,Bloc Party,Zephyrus,0,0,247.97995,2
,Hank Locklin,Let Me Be the One,0,0,150.282,0
,Megadrums,Primal Forces,0,0,342.88281,1
,Young-Holt Unlimited,Wichita Lineman (LP Version),0,0,243.66975,2
,Joe Lopez,Me Duele,0,0,199.36608,2
,Harvey Averne,Accept Me,0,0,168.93342,0
,Solomon,"Piano Sonata No. 29 in B flat major Op. 106  ""Hammerklavier"" (2005 Digital Remaster): II.     Scherzo (Assai vivace) - Presto",0,0,150.56934,0
,Jesus Jones,Nothing To Hold Me,0,0,201.16853,2
,Christie Hennessy,Rick's Cafe,0,0,246.15138,2
,Nana Caymmi,Palavras,0,0,233.24689,2
,Aesop Rock,Coma,0,0,236.64281,2
,Glen Ricks,For All We Know,0,0,215.74485,2
,Tomorrow,Blow-Up (Outtake),0,0,113.26649,0
,Groundhogs,Still a Fool,0,0,1023.86893,4
,Hélio Ziskind,Carre Cutia,0,0,148.50567,0
,Frank Ifield,I'll Be Around,0,0,151.71873,0
,King Swamp,Glow,0,0,341.002,1
,Fito Paez,Tercer Mundo,0,0,284.26404,1
,Bill Engvall,Getting Old Sucks (Album Version),0,0,132.96281,0
,Brian Dullaghan,The Wedding,0,0,147.80036,0
,The Crystal Method,Keep Hope Alive,0,0,341.08036,1
,Los Chunguitos,La Medalla,0,0,215.32689,2
,Johnny Pacheco,Viralo Al Reves,0,0,334.52363,1
,Bob Carlisle,Watched By An Angel,0,0,274.54649,1
,Furry Lewis,Judge Harsh Blues (Tk. 1),0,0,151.97995,0
,Bobby Darin,"Theme From ""Come September"" (LP Version)",0,0,155.6371,0
,Jennifer Lopez,I'm Glad,0,0,224.39138,2
,Vincent Baguian,Chanson Populaire,0,0,167.65342,0
,David Rose & His Orchestra,One Love,0,0,179.98322,2
,Dark Shadows,Carolyn & Barnabas,0,0,79.80363,0
,Najoua Belyzel,Ma vie n'est pas la tienne (album),0,0,237.71383,2
,Jane Winther,Singing  Bowls_Saxophone & Voice,0,0,329.42975,1
,Seventh Day Slumber,Famous One,0,0,265.82159,2
,Dakis,Min Xechnas (Forse),0,0,186.87955,2
,Marc Shaiman,Best In LA,0,0,81.18812,0
,Norman Howard,The Sound From There,0,0,417.48853,3
,Bobby Pulido,La Bruja Chafa,0,0,182.80444,2
,Francis Lai,La Valse De La Cour (BOF Mayerling),0,0,183.92771,2
,Nightswimmer,Splitting The Seconds,0,0,279.19628,1
,Alice Cooper,Goin' To The River,0,0,210.54649,2
,Eden's Bridge,Shout For Joy  (Celtic Psalms Album Version),0,0,170.73587,0
,The Gathering,Locked Away,0,0,203.49342,2
,Richard Galliano_ Jean-Charles Capon_ Gilles Perrin,Sing Me Softly of the Blues,0,0,347.6371,1
,H-Town,Here We Go Again,0,0,238.94159,2
,Vulture Industries,The Benevolent Path,0,0,379.29751,1
,Astarte,Voyage to eternal Life,0,0,568.78975,3
,Ben Jelen,Come On (Sessions@AOL Version),0,0,219.61098,2
,Michael McDonald,Tear It Up (LP Version),0,0,267.83302,1
,Roni Size,Forget Me Knots (Bailey Remix),0,0,397.08689,1
,Carl Smith,If I Couldn't Hold Back The Dawn,0,0,156.55138,0
,Janet Jackson,Again (Instrumental),0,0,232.202,2
,The Cate Brothers,Radioland,0,0,273.8673,1
,Cachao,Los Tres Glopes / The Three Beats (danza),0,0,84.94975,0
,Kiss,Anything For My Baby,0,0,154.40934,0
,Charly Garcia,Tango,0,0,162.71628,0
