song_id,artist_name,title,tempo,loudness,duration
SOGDJWU12A58A7DA10,David Bowie,Baal's Hymn,141.816,-10.502,243.06893
SOFMJHO12A58A7C148,Fabolous,In My Hood (Explicit Album Version),90.086,-4.636,319.92118
SOUBXDE12A8C136133,Carlos Nuñez,St Patrick's An Dro,162.442,-8.295,213.89016
SOONMNI12A8C134D2D,K's Choice,God In My Bed,87.679,-14.469,183.09179
SOAJDNN12AB01852E5,Black Sheep,Novakane,88.264,-4.931,247.30077
SODTNJI12A8C13AA3E,Dyango,Alma_ Corazón Y Vida,112.35,-6.785,248.16281
SOPLSRU12AB018860D,Bonita,It Could Never Be You,87.784,-10.656,288.57424
SOEBQYQ12AB0183F46,Malkit Singh,Holli Holi Nach Kuriye,56.886,-10.743,430.94159
SOHGJUI12AF72A724F,Radiohead,2 + 2 = 5,149.492,-5.636,198.47791
SOSGKJE12A6D4F7920,Janet Jackson Featuring Kanye West,My Baby (Feat. Kanye West),191.406,-6.946,257.14893
SOFBNZY12A67ADAE8C,The Gathering,Fear The Sea,131.502,-5.817,348.44689
SOWESXJ12A8C136BEC,Mustafa Sandal,Beni Aglatma,85.0,-11.772,202.9971
SOHMAJU12AB0186744,Ill Harmonics,Life,88.464,-15.686,71.99302
SODEFVL12A6D4F668A,Bruno Sanfilippo,The Flight of the serpentarius,146.008,-23.779,291.082
SOXYAJK12AB0182B59,The Last Vegas,Another Lover,179.001,-3.492,237.11302
SOTETYU12A8C1330E3,Schoolyard Heroes,The Last Man On Earth,117.58,-12.826,202.00444
SOTZPSF12A8C13BE4F,DJ Isaac,Focus,172.371,-5.839,497.13587
SOJBELS12A6D4FCE9A,Beneath The Sky,No Such Thing As Control (Album Version),84.159,-3.996,275.9571
SONDXDP12A6D4F866C,Commander Cody And His Lost Planet Airmen,Cajun Baby (LP Version),166.531,-3.471,161.88036
SOXDWAN12A8C13489B,Vana,Village Dance,146.606,-9.527,227.082
SOVXEVL12A6D4FBF1D,Sunnyland Slim,Midnight Jump,186.511,-18.679,246.04689
SOTXDYK12AAF3B4B9F,Faiz Ali Faiz,Meeran Sad Laeen Je Toon,89.3,-12.798,878.75873
SOWDRKM12AB01838C7,SUMO,Noche De Paz,105.434,-5.454,127.05914
SOTNMGN12A58A7A6F6,EPMD,For My People,186.393,-10.553,188.31628
SOLDPJU12A81C2281E,Sonora Carruseles,Que Suene Mi Campana,80.672,-5.878,264.07138
SOYHFNB12AB0180890,The Zebras,Marching,151.199,-6.583,131.68281
SOHADGT12A8C13C740,T.I.,Respect This Hustle (Explicit Album Version),87.525,-4.919,266.84036
SOESBKZ12A8C1445DA,Naughty By Nature,Ring The Alarm,142.82,-6.774,236.95628
SOWYQOV12AF729E1A1,Bad Religion,You Don't Belong,166.864,-4.716,169.87383
SOXPWVH12A8C13B68E,Gwen Stefani,4 In The Morning,124.517,-6.805,294.19057
SOGPGIO12A81C21C22,Zbigniew Preisner,Leaving The Docks,120.234,-25.221,87.45751
SOOOBPU12A6D4FC54A,Marco Beltrami,1001 Robots,79.86,-18.41,256.39138
SOCJTQO12AB017F6AC,Moist,Floating,104.989,-20.869,302.28853
SOGRSAV12A6701FBBD,Eminem,Just Don't Give A Fuck,90.18,-2.198,242.62485
SOCRVCC12A6D4FB91B,Shade Sheist / N.U.N.E. / King Arthur,The Urban Gospel,89.912,-7.673,262.3473
SOBEHXG12A8C138D22,bel canto,Rumour (Abstract Hip Hop Mix),106.936,-17.795,78.49751
SOUUQXL12A8C1339FE,The Katinas,One More Time (Kennedy Center Homecoming Version),80.945,-10.599,159.26812
SOGDAUG12A6701F302,The Distillers,Coral Fang (Album Version),95.075,-3.698,129.59302
SOOTBSZ12A8C140223,Daryl Hall & John Oates,Rich Girl,178.825,-5.745,216.34567
SOAPTWU12A8C1409CB,Arc Angels,See What Tomorrow Brings,125.787,-10.118,386.79465
SOBBYXE12A58A772B2,Dan Hicks,He Don't Care (He's Stoned),72.357,-32.535,159.9473
SOELHNO12A8C13F09F,Irini Merkouri,Ela Edo Kardia Mou,155.979,-6.252,228.33587
SOLBVSR12AB0183E1A,Maracaibo 15,18 De Noviembre,181.002,-8.002,171.98975
SOVBLUQ12A81C20920,Elakelaiset,Laakista humppa,116.338,-2.421,67.3171
SOCISDR12A58A7EBF3,Remy Shand,The Second One,177.963,-6.188,250.77506
SOKIBDZ12AB0183317,Atomic Rooster,Take It For Granted,119.981,-13.832,249.93914
SOGDDAA12A8C1391A9,Rachel Loy,The Same Man (For Matthew),72.211,-8.863,199.8624
SOWOUVW12A6D4FD0C8,unloco,Nothing (Album Version),126.113,-5.653,163.86567
SOEZIKR12AB0184E1D,Caspa,Power Shower,93.382,-6.852,272.32608
SOMECMH12A8C13833C,Earth,Endless Winter,121.847,-8.575,525.47873
SOMIFOI12A6D4F6A76,DJ Quik,Ladies And Thugs,94.393,-4.753,227.57832
SOIXLNS12A8C146E42,Less Than Jake,Fucked,192.239,-12.558,82.65098
SOTLQAD12A8C1432B4,Bloc Party,Zephyrus,160.26,-9.237,247.97995
SOVIMXL12AB01860DE,Hank Locklin,Let Me Be the One,116.279,-12.804,150.282
SOBSCTH12A8C138C4B,Megadrums,Primal Forces,72.677,-25.521,342.88281
SOEHKOF12A6D4FA454,Young-Holt Unlimited,Wichita Lineman (LP Version),98.072,-12.77,243.66975
SOCCFVI12A6D4F9646,Joe Lopez,Me Duele,161.979,-7.434,199.36608
SOGUAJP12AC468D88E,Harvey Averne,Accept Me,81.311,-15.321,168.93342
SOLYUYS12A81C23F3A,Solomon,"Piano Sonata No. 29 in B flat major Op. 106  ""Hammerklavier"" (2005 Digital Remaster): II.     Scherzo (Assai vivace) - Presto",68.742,-21.835,150.56934
SOTMVUQ12A6BD53721,Jesus Jones,Nothing To Hold Me,66.246,-13.419,201.16853
SOSUJKM12A67ADC18D,Christie Hennessy,Rick's Cafe,143.844,-10.23,246.15138
SOWICJC12A6D4F918D,Nana Caymmi,Palavras,99.133,-11.638,233.24689
SOJQBVB12A8C142CCE,Aesop Rock,Coma,86.918,-8.025,236.64281
SORLBRI12AB0183F0F,Glen Ricks,For All We Know,174.856,-10.635,215.74485
SOSMPOC12AB0188E55,Tomorrow,Blow-Up (Outtake),156.957,-10.445,113.26649
SOWRXNC12A8C1443EA,Groundhogs,Still a Fool,126.57,-13.806,1023.86893
SOLRNEX12AB0180BDE,Hélio Ziskind,Carre Cutia,118.027,-12.802,148.50567
SODGOBW12AB01803D3,Frank Ifield,I'll Be Around,109.402,-9.64,151.71873
SOALJEB12AC4688E08,King Swamp,Glow,172.054,-14.656,341.002
SOZEWXT12A6D4F9917,Fito Paez,Tercer Mundo,97.865,-7.107,284.26404
SOBEMGL12A6D4F9A50,Bill Engvall,Getting Old Sucks (Album Version),80.162,-12.451,132.96281
SOZUHVM12AB0186FAD,Brian Dullaghan,The Wedding,99.863,-14.908,147.80036
SOCWZCV12A58A7AB87,The Crystal Method,Keep Hope Alive,188.018,-9.276,341.08036
SOIXCZJ12A8C140279,Los Chunguitos,La Medalla,103.886,-5.55,215.32689
SOMRLQO12A6D4FD322,Johnny Pacheco,Viralo Al Reves,107.329,-10.401,334.52363
SOIHBIR12AB0182A6C,Bob Carlisle,Watched By An Angel,85.979,-7.484,274.54649
SOTZGQR12A8C13718B,Furry Lewis,Judge Harsh Blues (Tk. 1),123.111,-15.39,151.97995
SOGOLHP12A8AE47A0D,Bobby Darin,"Theme From ""Come September"" (LP Version)",108.462,-15.437,155.6371
SOPPDZH12AF72A283A,Jennifer Lopez,I'm Glad,93.95,-5.229,224.39138
SOVEWXM12AB0181FEC,Vincent Baguian,Chanson Populaire,88.24,-8.131,167.65342
SOWBDLD12A58A80B1A,David Rose & His Orchestra,One Love,84.688,-16.877,179.98322
SOBEDHR12A6D4F86C2,Dark Shadows,Carolyn & Barnabas,158.389,-22.356,79.80363
SOHABTD12AB0186D83,Najoua Belyzel,Ma vie n'est pas la tienne (album),112.965,-7.881,237.71383
SOLGLIH12A8C13E35E,Jane Winther,Singing  Bowls_Saxophone & Voice,76.009,-21.207,329.42975
SOPBEBP12AB0181527,Seventh Day Slumber,Famous One,118.62,-5.742,265.82159
SORFIFZ12AB0189866,Dakis,Min Xechnas (Forse),137.289,-10.836,186.87955
SODRGUS12A8C13312C,Marc Shaiman,Best In LA,69.919,-25.359,81.18812
SOTQUUP12A8C13F049,Norman Howard,The Sound From There,53.354,-21.69,417.48853
SOGQKZF12A58A77342,Bobby Pulido,La Bruja Chafa,179.318,-9.039,182.80444
SOEDFCY12A58A7AAE2,Francis Lai,La Valse De La Cour (BOF Mayerling),63.991,-10.976,183.92771
SOJEGQW12AB018954A,Nightswimmer,Splitting The Seconds,119.885,-10.78,279.19628
SODSJMZ12AB0185E52,Alice Cooper,Goin' To The River,140.456,-10.992,210.54649
SOGBYCG12A6D4F6EC3,Eden's Bridge,Shout For Joy  (Celtic Psalms Album Version),90.121,-13.316,170.73587
SOCVUYU12A67AE217D,The Gathering,Locked Away,91.003,-7.913,203.49342
SOJETVL12AC4686642,Richard Galliano_ Jean-Charles Capon_ Gilles Perrin,Sing Me Softly of the Blues,103.69,-19.34,347.6371
SOOOLKN12A8C134363,H-Town,Here We Go Again,99.81,-9.911,238.94159
SOAHRTY12AC468AF45,Vulture Industries,The Benevolent Path,100.078,-3.738,379.29751
SOZOPPF12A8A9D9130,Astarte,Voyage to eternal Life,128.518,-5.408,568.78975
SOGIUWE12A670215DC,Ben Jelen,Come On (Sessions@AOL Version),136.217,-12.301,219.61098
SOAZQKU12AB0185DF3,Michael McDonald,Tear It Up (LP Version),170.192,-8.358,267.83302
SOAFEJH12A6D4F971F,Roni Size,Forget Me Knots (Bailey Remix),87.351,-5.456,397.08689
SOPQNJZ12A58A79564,Carl Smith,If I Couldn't Hold Back The Dawn,134.539,-22.359,156.55138
SOMCFYL12A81C239F0,Janet Jackson,Again (Instrumental),130.229,-17.938,232.202
SOIWLHH12A8C13B9EE,The Cate Brothers,Radioland,113.557,-9.958,273.8673
SOMYXTW12A8C130319,Cachao,Los Tres Glopes / The Three Beats (danza),81.24,-17.346,84.94975
SOBMGLG12A6D4F84D7,Kiss,Anything For My Baby,139.706,-6.609,154.40934
SOJKWAA12A6D4F8CAF,Charly Garcia,Tango,126.948,-10.257,162.71628
SORRGXW12A8C139847,Lit,Lovely Day,135.021,-3.93,246.80444
SOXYFLY12AB0182A21,The Shamrock Singers,Fields Of Athenry,114.276,-17.805,273.29261
SOSKWGF12A8C141C39,The Cardigans,Explode,124.013,-6.848,274.05016
SOZEHVM12AB018051E,Music Explosion,I See The Light (2002 Digital Remaster),124.595,-11.459,155.11465
SOFFKLF12A58A78E0F,Pictures of Then,When It Stings,163.959,-6.865,182.83057
SOCIYKT12A6D4F8085,Ziggy Marley And The Melody Makers,New Love,129.393,-13.817,261.27628
SOFSSHW12AAF3B3866,Call To Preserve,Hindsight,208.167,-2.03,44.30322
SOKTWWO12AB01841C2,Ai Ai Ai,Com Una Flama,91.97,-12.896,253.98812
SOKCCBG12AF72A9DF2,Heaven 17,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),122.267,-9.796,311.43138
SOCHUHK12A6D4F7883,30 Seconds To Mars,End Of The Beginning,98.507,-5.64,277.28934
SOPEXAV12A8C144164,Camp Lo,Black Connect 3,111.81,-10.481,267.17995
SOZBXVO12AB0188824,Shelly Manne,Jubilation T. Cornpone,125.693,-16.39,190.74567
SOZJGIC12AB018937D,Eighteen Visions,Life's Blood,109.44,-6.076,171.12771
SOEJLYX12AC468C212,Little Milton,Lookin' for My Baby,110.3,-11.798,175.82975
SOFMGHL12AB017AD79,RUN-DMC,Slow And Low,163.881,-7.663,266.21342
SOTPYPV12AC907281F,The Jackson Southernaires,Lift Jesus Up,103.916,-8.922,235.36281
SOZZUJY12A6D4F5786,Dario Marianelli,The Harbour,126.615,-22.074,227.99628
SOFBOOL12AB0183E42,Giorgos Sabanis,Dio Nisia,116.024,-9.305,247.66649
SOBLJWG12A8C135FC8,Charlie Peacock,The Way Of Love (West Coast Diaries Vol. 1 Album Version),114.216,-10.459,227.60444
SOCTLXF12A67AD9399,Pierre Perret,L'idole des femmes,112.032,-8.649,143.46404
SOXMYIB12A58A7B6D7,Bobby Pulido,La Rosa,196.681,-8.429,187.97669
SOCOKFY12AB017E434,Chris Eaton,All Or Nothing  (Wonderful World Album Version),100.811,-12.178,287.65995
SOYJMKO12A8C142B82,Funeral For A Friend,Kicking And Screaming,134.009,-3.862,205.16526
SOYSVSH12A8C143429,Jay Pérez,Toda Mi Vida,201.21,-6.645,201.32526
SOMBNUM12A81C215EF,Scott Ainslie,Terraplane Blues,103.829,-11.703,208.1171
SOKMTOP12AC468980A,Bedrock,Emerald,129.988,-14.442,501.86404
SOBZHHO12A8C134565,Angela Dimitriou,To Pouli,111.661,-6.072,78.70649
SOQZNYW12A8C1411B3,Natassa Theodoridou,Sou Vazo Diskola,139.423,-5.993,209.99791
SOQBAQW12AAF3B35B8,Free,Heartbreaker,165.904,-11.68,229.56363
SOLFRNH12AB0181C7E,Charlie Byrd Trio,Goody Goody,173.828,-19.664,232.93342
SODHTCY12A58A7F125,Alicia Keys,Karma,113.485,-6.155,255.99955
SOIZHEV12A8C14138B,Baby Rasta & Gringo,Yo Quiero Contigo,122.701,-8.383,167.36608
SOEEKOU12AB0184A31,Ghetto Mafia,This Is A Stick Up,90.049,-9.383,286.37995
SOHFGYR12A8C13AE07,Markus,Vankina vapauden,97.103,-10.819,189.36118
SOSICQR12A8C131756,Joanna Connor,Money Blues,92.471,-5.955,243.66975
SOBBQDL12A58A7A988,Sex Pistols,100 Club 1996 ''We Love You Beatles'' - Live,190.333,-11.229,88.73751
SOQBCSM12AC4687CDE,Light Of The World,Pete's Crusade,120.444,-13.546,247.74485
SOLDWJO12AB0180E63,Frenchy,Baby_ It's Gonna Cost You,85.515,-9.241,197.90322
SOSTZFN12AC468E3F1,[kaleidoskop],deine liebe,144.463,-6.083,320.522
SODKGGR12A58A7DCB2,Adam Ant,Mohair Locker Room Pin-Up Boys,82.048,-12.108,226.5073
SOQLQUB12A58A7E448,Virtuoso,Rakkahin -Be My Love-,123.869,-9.009,155.11465
SOWOSFZ12AC468E52A,Total Fucking Destruction,Enslaved By Propaganda,178.249,-5.021,132.17914
SOILFHA12AB018A080,P.o.d,Kaliforn-Eye-A (Feat. Mike Muir),96.98,-4.96,267.80689
SOHHJYE12A8AE47599,The Prodigy,Firestarter,94.234,-6.504,225.09669
SOFSRCP12CF5CFD696,Phil Collins,Testify,85.083,-5.295,392.82893
SOKRZJY12AB0187E80,New York Dolls,Human Being (1972 demo),131.348,-12.507,354.01098
SORHXWL12A6D4FB86E,Tresenlesen,Rülpsen Sie Eine Hauptstadt,111.756,-9.31,513.61914
SOFHPMO12A6D4F5BC0,Bill Murk,I Will Call Upon the Lord,149.972,-8.244,109.322
SOLQAII12AB018312B,Kai Winding,Doodlin',112.222,-15.237,212.92363
SOTGMJA12AB0180F21,Gary Go,Open Arms,159.164,-4.182,217.86077
SOCTWCE12A8C135B80,The Weegs,Wouldn't Last a Weeg,87.735,-6.753,171.57179
SOATSTU12AF72A64DF,He Is Legend,Stampede,97.969,-6.808,207.12444
SOUXQLM12AC468E21E,Cutting Edge,Tune In,83.066,-12.835,358.71302
SOZKSGN12A81C20649,Pat Metheny,Hermitage,103.562,-26.862,338.02404
SOBXSOO12CF5826708,Funeral For A Friend,All Hands On Deck part 2: Open Water [Album Version],90.098,-3.131,228.64934
SOBMWCD12AB017E764,Brainchoke,Untitled,99.654,-13.481,53.81179
SOYTBPL12AB018A8C5,Ultraviolence,Stars (GROWTH Ultraviolence Mix),174.49,-3.264,271.12444
SOZZPMT12A8AE47FF3,Nikos Kalaintzis,Chira,100.441,-14.744,314.01751
SOGPIHB12A8C13EFB0,Hot Club Of Cowtown,The Magic Violin,148.077,-9.68,163.10812
SOOKYPR12AB018AD0C,Zombie Girl,The Darkness (Komor Kommando Mix),120.103,-7.479,256.73098
SOZFZDT12A6D4F7646,fIREHOSE,Let The Drummer Have Some,76.354,-21.439,61.83138
SOTHXZR12A6D4FAA86,Ann Nesby / Jamecia Bennett,Advice,110.058,-2.871,340.79302
SOULTFJ12AB018BE7B,Bobby Valentin,Yo Soy Abacua,126.202,-9.054,177.50159
SOHICSA12AAA8C6B63,Monique Morelli,Elsa,180.854,-12.957,196.44036
SOIUUCE12A6D4F7E2B,Josh Groban,Lullaby [With Ladysmith Black Mambazo] (Album Version),91.087,-15.95,152.0322
SOWPHIW12A8C13554E,Tunsi,Army,84.606,-13.537,12.72118
SOBCMRK12A8AE488DF,Beyoncé,Dangerously In Love Medley,109.522,-5.584,419.70893
SOBMYTL12A8C134F0E,Irini Merkouri,Magiki Vradia,109.974,-6.321,230.21669
SOSESNX12A58A77DE9,Alexander Zonjic,Little Sunflower,113.41,-7.742,259.21261
SOFVUCF12A8C141ABB,Jesse Malin,Walk On The Wild Side,88.011,-8.14,238.52363
SOCOZST12A67020452,Red Hot Chili Peppers,Parallel Universe (Album Version),124.915,-2.976,269.34812
SOFWWBL12A58A79F8C,Billie Jo Spears,Danny,64.996,-10.963,124.9171
SOUVFZK12AB0182A35,Zbigniew Preisner,The Court,35.351,-31.708,63.63383
SODKCCT12A67ADA321,Mish Mash,Speechless,124.043,-7.963,211.90485
SOLTJYW12A81C23712,Roger Sanchez,Lost,127.999,-15.542,589.87057
SOJILXR12A8C141B4E,Los Chichos,Nieve,85.055,-9.588,199.96689
SOWSGUG12AB0187CC7,FFH,Listen,61.117,-15.135,218.22649
SOTXCIT12AB0180723,Helen Hobson,Merry-Go-Round,107.537,-24.633,176.97914
SOFFGJY12A8C138CA8,Alfredo Gutiérrez,Dos Mujeres,94.937,-9.486,171.80689
SOEAXVC12AB018CBE1,Guy Forsyth,When I Think About Love,95.229,-10.954,261.8771
SONCSNW12A6D4F62D7,Elvira,Momentum,124.028,-8.094,291.89179
SOLXXZC12A58A7B02D,Steven Halpern,6th Chakra: Keynote A - Chakra Suite (Solo Electric Piano Plus Synths),205.204,-20.879,223.73832
SODMDHD12AB018C558,Hard Romantic,Sincerely_,69.018,-23.374,149.21098
SOLAEZZ12A58A77692,Melt Banana,So Far So Bad So What?,137.645,-3.959,27.89832
SOUIITE12A6D4FC4EA,The Jordanaires & Orion,Up on the House Top,203.792,-15.002,86.09914
SOXMFQR12AC4686E84,Non Stop DJs,Hydraulic Pimp,123.975,-7.379,222.24934
SOORCRP12AC468E63A,Angels,Fifi,70.116,-6.394,235.17995
SOPZQPR12A8C137F34,M,Je Suis Une Cigarette,93.395,-16.105,215.95383
SOJBRNM12A8C134D10,STEVE CAMP,Upon This Rock (Fire And Ice Version),136.274,-11.508,220.89098
SOULASI12A67ADC8DC,Gaither Vocal Band,Little Is Much When God Is In It (South African Homecoming Album Version),103.979,-15.926,257.09669
SOKHWZT12A58A7F198,Mase,My Harlem Lullaby (Album Version),133.827,-6.428,234.31791
SODAFAC12AB0184738,Swans Of Avon,Shining,109.994,-5.996,228.41424
SOKPJHH12A8159E967,PATSY CLINE & WILLIE NELSON,Life's Railway To Heaven,98.988,-6.939,175.41179
SOHKITS12AB017EE8A,Ragheb Alama,Gheera Away,94.709,-5.05,200.64608
SOPVZSM12A8C13E1F1,Behemoth,Hello Space Boy,156.758,-4.159,209.05751
SOWKKCU12A8C13EDEA,Sandi Thom,I Wish I Was A Punk Rocker (With Flowers In My Hair),121.982,-4.163,425.19465
SOADYKT12AC4689269,Mister Ries featuring Six Foe,Booty Bounce,149.988,-13.87,193.82812
SOILWRT12AB0186D99,Kitaro,Earth Born,81.623,-30.712,173.45261
SOZOHUQ12AB0187790,Les Brown,Dance of the Blue Devils,95.073,-17.087,183.87546
SOGNYHP12AF72A777F,Cece Winans,Come On Back Home,95.997,-8.19,248.2673
SOKHEQY12AC468B3F9,John Mayer,Sannyasin,121.915,-16.739,38.3473
SOXWGTU12AC4686266,DJ Omega,E. Warren,155.01,-10.873,260.80608
SOYPMHZ12AF72A31BD,Firehouse,Talk Of The Town,119.423,-7.352,278.12526
SOQQWJM12AB01889D5,Reptil,Siempre,120.0,-7.009,220.3424
SOQXAGF12A58A7BB46,Samy Deluxe,Denk,164.041,-5.129,237.19138
SOWYRWH12A8C13B9E8,Douglas Miller,You Can Make It (Album Version),105.958,-10.476,247.09179
SOAJVDQ12A6D4FA38B,Casiotone For The Painfully Alone,Attic Room,99.077,-7.549,188.94322
SOKKDSX12AB018866A,UFO,Electric Phase / Hot 'n' Ready / Pack It Up 'n' Go / Cherry / Out In The Street / Let It Roll / Too Hot To Handle,134.531,-14.402,1819.76771
SOJMXIM12A6D4FB4FC,Les Rythmes Digitales feat. Nik Kershaw,Sometimes,123.829,-4.249,297.45587
SOFXWLP12A58A7C7B8,Azukx,124 Stomp,123.003,-11.933,438.90893
SOBXTMM12AB018E916,Daniel Johnston,The Story Of An Artist,106.927,-12.162,296.54159
SOQDVLK12AB018B3A1,Criminal Class USA is Hush Hush Revolution,Many Weapons Many Men,146.93,-4.861,174.18404
SODUDOU12A8C139F69,Mr Brown,So Say I,140.252,-6.024,147.1473
SOUVLMO12AB018CE39,YZ,One Thing,89.995,-12.836,267.59791
SOXEKMY12AC468ACF1,Pitch Black,Big Trouble Upstairs,118.926,-12.195,283.32363
SOLKWBH12A6D4FCF6E,Michael Salgado,Te Vas Angel Mio,154.164,-7.031,212.63628
SOYLDNP12A8C13C135,Will Ackerman,A Movie Of A Placid Lake On A Moonless Night in September,92.331,-18.891,384.60036
SOVRQHI12AB018A018,Noemí,Será cuando regreses,88.304,-10.984,178.23302
SOWQYXA12AB01816D6,Eddie Cano,It Only Takes A Moment (Album Version),125.303,-14.714,176.16934
SOMJFAX12AB017FAE6,Digital Mystikz,Molten,143.01,-6.304,299.49342
SOZOULB12AB0184EBB,Lizzy Borden,Love You to Pieces,90.131,-4.118,232.98567
SOBNTNP12AB01815AE,Richard Smith,Take That!,101.013,-5.97,263.13098
SOGAWLI12AB017E8AB,Radio Birdman,Zeno Beach,197.631,-5.469,174.28853
SOHWZKE12A8AE477A9,Papa Wemba,Phrase,170.966,-8.196,308.74077
SONMZRR12AC4688C8C,Ned Miller,From A Jack To A King,99.312,-7.068,128.26077
SOTTIHN12A8C1306A2,Francis Dhomont,Meteores mouvement de Chroniques de la lumier,65.097,-17.91,391.49669
SOEYFOZ12A67ADF3F4,The Highwaymen,The Road Goes On Forever,111.532,-9.851,282.33098
SOMMHHW12A6D4F9932,Mario Rosenstock,The Daddy,116.052,-12.617,277.75955
SOFRTDY12A6D4F662E,John Mayall,Don't Waste My Time,209.955,-12.098,193.12281
SODAMJC12A6D4F9E2F,Bobaflex,Medicine,104.08,-4.515,151.43138
SOPCZSP12A8C13F03A,Zeca Baleiro,Telegrama,80.062,-10.202,364.72118
SONEQCM12AB017BDE2,Dendemann,Sachmagehtsnoch,106.023,-6.131,221.98812
SOZCQBJ12A8C13E811,Angelica Maria,Te Necesito,81.649,-10.182,160.83546
SOUNGLM12AB0187A31,Jars Of Clay,Love Me,128.018,-4.888,191.81669
SOZWCKB12AB0186C5B,Deftones,Diamond Eyes (Album Version),153.713,-4.365,188.26404
SOAGRFG12AC468768A,Klimperei,Les Dépenaillés,133.96,-6.566,110.10567
SOZLAER12A58A7CA05,John Mayall,The Witching Hour,172.909,-5.549,262.79138
SOPPWBB12AB0190513,Grandmaster Flash,Underarms,117.535,-15.494,190.17098
SOVQYSA12A8C139616,Spliff,Heut' Nacht,107.965,-18.576,264.41098
SORDRVY12AB0184281,Yami Bolo,Put Down Your Weapons,85.811,-9.07,219.402
SOUSMDW12AB0181781,Lara Fabian,L'Amour Existe Encore,106.01,-7.336,229.72036
SORUEDG12A8C13CFEF,Liars,Leather Prowler,143.748,-10.578,265.09016
SOERIII12AC468C196,Franco_ Valeriana,Una dolce melodia,112.181,-7.462,205.50485
SOEFKLQ12A8C140047,Rita Chiarelli,This Is My Life,89.919,-11.482,252.682
SOYJNAI12A8C14150D,Trick Trick / Obie Trice,War,180.02,-6.858,266.78812
SOCAOQG12A8C14464E,Bobby Darin,Hi De Ho,183.566,-7.157,352.20853
SOAXGPF12A8AE46554,Fruko Y Sus Tesos,La Maquina Del Sabor,109.896,-5.0,264.61995
SOLINYF12A8C141852,Mario Rosenstock,Fast Eddie,121.797,-12.657,136.46322
SOSQPYX12A8C1388EA,The Five Stairsteps,Playgirl's Love,129.293,-7.692,132.70159
SOCQYLA12A58A79E8E,Lee Michaels,Hold On To Freedom,89.818,-12.935,299.4673
SORDHXI12A8C13CAF4,Limbonic Art,A Void Of Lifeless Dreams,100.209,-3.961,293.04118
SOGLLCP12A8C141135,Daryl Coley Featuring the New Generation Singers Reunion Choir,I Will Bless Your Name,151.164,-7.023,274.93832
SODWYEY12AC468C30F,Erik Berglund,Endless Light,262.828,-11.534,1815.2224
SOVTZPG12AC468E907,Patty Griffin,All Creatures Of Our God And King,56.184,-14.966,256.39138
SOBICZZ12A6D4F82E6,Clara Nunes,Sofrimento De Quem Ama (1997 Digital Remaster),101.854,-10.679,176.90077
SOKDVVW12A67ADD8AD,Joey Negro,Make A Move On Me,128.319,-6.983,535.69261
SOLSWBA12A8C141B9A,Rita Chiarelli,Chiove,99.381,-16.107,228.38812
SONXCLB12A8C138FEB,Professor Longhair,Doin' It,143.29,-13.715,242.31138
SOHNJQL12AB018CC5C,Nicky B_ Naëlle,Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams),173.974,-5.794,251.55873
SOUMYPM12A8C138F7E,Vodka Collins,Bitches For Breakfast,151.357,-8.977,119.30077
SOCAZDF12A58A7AF5F,Cristy Lane,It Came Upon A Midnight Clear,120.227,-7.954,142.70649
SOOIPTF12A8C139366,Estopa,Apagon,146.051,-7.541,185.83465
SOZPDYY12A6D4FE551,Roger Creager,All For The Sake Of The Song,80.975,-9.776,277.55057
SOIGKLE12AB017B7F3,Steve Morse,Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson),154.113,-5.097,342.09914
SONRUUU12A8C13C821,Suicidal Tendencies,Looking In Your Eyes,166.09,-9.966,167.78404
SOOOWIC12A6701C7E5,Aerosmith,Crazy,232.709,-4.43,318.61506
SOFKQMW12A8C1326B5,Sleepy John Estes,Down South Blues,78.498,-18.335,188.26404
SOEZDOH12A8AE4787A,Fredericks_ Goldman_ Jones,Des Vôtres,153.939,-9.985,344.21506
SORUUEV12A58A7B9FA,Bo Carter,The Law Gonna Step On You (1931),116.083,-15.925,162.24608
SOLPOGC12AB017D41F,Étienne Daho,Cet Air Étrange (Take 1 - Abbey Road Rough Mix),140.119,-6.897,237.50485
SOMKHUF12AB0180C5E,Cookies,Believe In What I Say,125.971,-5.583,193.69751
SOXCASM12AC468DC25,Fred Merpol,Glisse,151.973,-21.061,117.13261
SOUCJNL12A8C134287,Wilks,Psalm 27,85.981,-6.496,163.99628
SOBNCYQ12AB01876B5,Weezer,Mykel And Carli,104.115,-6.088,172.14649
SOGCGLF12AC907171E,Twenty 4 Seven,You Gotta Be Safe,139.91,-9.049,223.18975
SOHTGBG12A6D4F6390,Hacken Lee,Kan Hai De Ri Zi,138.033,-9.607,221.962
SOMGWOC12AB0184C27,Punk'd Royal,Young Urbans,96.123,-5.031,276.37506
SOCDOHI12AB018AD2C,Mar Azul,Rancho Moreno,147.003,-3.519,165.11955
SOCRCJB12A8C1340CD,Life In Your Way,When Rules Change,90.356,-4.62,198.05995
SOFAACS12AB0183131,The King Sisters,Milkman_ Keep Those Bottles Quiet,75.467,-14.706,129.35791
SOPEGDX12AB017EA4F,Michael Stanley Band,Take The Time,182.721,-8.928,335.09832
